Date,Department,Item,Opening,In,Issued,Return,Damage,Used,Closing,Note
2026-08-09,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,PB400sticker,29.0,0.0,0.0,0.0,0.0,0.0,29.0,
2026-08-09,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-09,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-09,packaging,PB400ဘူး,52.0,0.0,0.0,0.0,0.0,0.0,52.0,
2026-08-09,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,PBD Long,398.0,0.0,0.0,0.0,0.0,0.0,398.0,
2026-08-09,packaging,PBD Short,457.0,0.0,0.0,0.0,0.0,0.0,457.0,
2026-08-09,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,PBO Long,240.0,0.0,0.0,0.0,0.0,0.0,240.0,
2026-08-09,packaging,PBO Short,349.0,0.0,0.0,0.0,0.0,0.0,349.0,
2026-08-09,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-09,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-09,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-09,packaging,S,1378.0,0.0,0.0,0.0,0.0,0.0,1378.0,
2026-08-09,packaging,S Bar,4636.0,0.0,0.0,0.0,0.0,0.0,4636.0,
2026-08-09,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-09,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-09,packaging,Smile,1730.0,0.0,0.0,0.0,0.0,0.0,1730.0,
2026-08-09,packaging,Tape,8.0,0.0,0.0,0.0,0.0,0.0,8.0,
2026-08-09,packaging,Tissue,10.0,0.0,0.0,0.0,0.0,0.0,10.0,
2026-08-09,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-09,packaging,ခဲဇစ်,519.0,0.0,0.0,0.0,0.0,0.0,519.0,
2026-08-09,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-09,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,လက်အိတ်,21.0,0.0,0.0,0.0,0.0,0.0,21.0,
2026-08-09,packaging,အလှအိတ်,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-10,packaging,15×25,1534.0,0.0,0.0,0.0,0.0,0.0,1534.0,
2026-08-10,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-10,packaging,4တင်းကျွတ်,1.0,3.0,1.0,0.0,0.0,1.0,3.0,
2026-08-10,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-10,packaging,6,6.0,0.0,1.0,0.0,0.0,1.0,5.0,
2026-08-10,packaging,6.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-10,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-10,packaging,750,108.0,0.0,50.0,7.0,0.0,43.0,65.0,
2026-08-10,packaging,Absober,855.0,0.0,295.0,0.0,0.0,295.0,560.0,
2026-08-10,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-10,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-10,packaging,Barဖု,97.0,0.0,0.0,0.0,0.0,0.0,97.0,
2026-08-10,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-10,packaging,C,1791.0,0.0,40.0,0.0,0.0,40.0,1751.0,
2026-08-10,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,C အစုံ,15.0,0.0,1.0,0.0,0.0,1.0,14.0,
2026-08-10,packaging,Cc,1447.0,0.0,80.0,0.0,0.0,80.0,1367.0,
2026-08-10,packaging,Cc bar,13947.0,0.0,90.0,0.0,0.0,90.0,13857.0,
2026-08-10,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-10,packaging,D,1419.0,0.0,41.0,0.0,1.0,40.0,1378.0,
2026-08-10,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-10,packaging,EB,314.0,0.0,0.0,0.0,0.0,0.0,314.0,
2026-08-10,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-10,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-10,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-10,packaging,Logo,34.0,0.0,12.0,0.0,0.0,12.0,22.0,
2026-08-10,packaging,NB,170.0,0.0,3.0,0.0,0.0,3.0,167.0,
2026-08-10,packaging,Nc,173.0,0.0,1.0,0.0,0.0,1.0,172.0,
2026-08-10,packaging,Nco,1394.0,0.0,50.0,8.0,0.0,42.0,1352.0,
2026-08-10,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,O,1548.0,0.0,44.0,0.0,1.0,43.0,1504.0,
2026-08-10,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-10,packaging,O အစုံ,18.0,0.0,1.0,0.0,0.0,1.0,17.0,
2026-08-10,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-10,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,PB180Sticker,40.0,0.0,2.0,0.0,0.0,2.0,38.0,
2026-08-10,packaging,PB180ခဲပြား,141.0,0.0,0.0,0.0,0.0,0.0,141.0,
2026-08-10,packaging,PB180ဖုံး,149.0,0.0,0.0,0.0,0.0,0.0,149.0,
2026-08-10,packaging,PB180ဘူး,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-10,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,PB400sticker,29.0,0.0,0.0,0.0,0.0,0.0,29.0,
2026-08-10,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-10,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-10,packaging,PB400ဘူး,52.0,0.0,0.0,0.0,0.0,0.0,52.0,
2026-08-10,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,PBD Long,398.0,993.0,0.0,0.0,0.0,0.0,1391.0,
2026-08-10,packaging,PBD Short,457.0,1001.0,0.0,0.0,0.0,0.0,1458.0,
2026-08-10,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,PBO Long,240.0,1008.0,0.0,0.0,0.0,0.0,1248.0,
2026-08-10,packaging,PBO Short,349.0,1002.0,0.0,0.0,0.0,0.0,1351.0,
2026-08-10,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-10,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-10,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-10,packaging,S,1378.0,0.0,50.0,0.0,0.0,50.0,1328.0,
2026-08-10,packaging,S Bar,4636.0,0.0,42.0,0.0,0.0,42.0,4594.0,
2026-08-10,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-10,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-10,packaging,Smile,1730.0,0.0,1000.0,235.0,2.0,763.0,965.0,4ခုမုန်ု့ပို
2026-08-10,packaging,Tape,8.0,0.0,0.0,0.0,0.0,0.0,8.0,
2026-08-10,packaging,Tissue,10.0,10.0,4.0,0.0,0.0,4.0,16.0,
2026-08-10,packaging,WMB,459.0,0.0,2.0,0.0,0.0,2.0,457.0,
2026-08-10,packaging,ခဲဇစ်,519.0,2000.0,0.0,0.0,0.0,0.0,2519.0,
2026-08-10,packaging,နယ်ကဒ်,115.0,0.0,6.0,0.0,0.0,6.0,109.0,
2026-08-10,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-10,packaging,လက်အိတ်,21.0,0.0,3.0,0.0,0.0,3.0,18.0,
2026-08-10,packaging,အလှအိတ်,108.0,0.0,12.0,0.0,0.0,12.0,96.0,
2026-08-11,packaging,15×25,1534.0,0.0,604.0,0.0,2.0,602.0,930.0,2ခုမုန့်ပို
2026-08-11,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-11,packaging,4တင်းကျွတ်,3.0,0.0,2.0,0.0,0.0,2.0,1.0,
2026-08-11,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-11,packaging,6,5.0,0.0,5.0,0.0,0.0,5.0,0.0,
2026-08-11,packaging,6.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-11,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-11,packaging,750,65.0,0.0,45.0,1.0,0.0,44.0,21.0,
2026-08-11,packaging,Absober,560.0,0.0,144.0,0.0,0.0,144.0,416.0,
2026-08-11,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-11,packaging,Barဇစ်,859.0,0.0,24.0,0.0,0.0,24.0,835.0,
2026-08-11,packaging,Barဖု,97.0,0.0,3.0,0.0,0.0,3.0,94.0,
2026-08-11,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-11,packaging,C,1751.0,0.0,1.0,0.0,0.0,1.0,1750.0,
2026-08-11,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,C အစုံ,14.0,0.0,1.0,0.0,0.0,1.0,13.0,
2026-08-11,packaging,Cc,1367.0,0.0,44.0,0.0,2.0,42.0,1323.0,
2026-08-11,packaging,Cc bar,13857.0,0.0,0.0,0.0,0.0,0.0,13857.0,
2026-08-11,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-11,packaging,D,1378.0,0.0,45.0,0.0,5.0,40.0,1333.0,
2026-08-11,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-11,packaging,EB,314.0,0.0,8.0,5.0,0.0,3.0,311.0,
2026-08-11,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-11,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-11,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-11,packaging,Logo,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-11,packaging,NB,167.0,0.0,0.0,0.0,0.0,0.0,167.0,
2026-08-11,packaging,Nc,172.0,0.0,0.0,0.0,0.0,0.0,172.0,
2026-08-11,packaging,Nco,1352.0,0.0,50.0,6.0,0.0,44.0,1308.0,
2026-08-11,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,O,1504.0,0.0,34.0,2.0,0.0,32.0,1472.0,
2026-08-11,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-11,packaging,O အစုံ,17.0,0.0,1.0,0.0,0.0,1.0,16.0,
2026-08-11,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-11,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,PB180Sticker,38.0,0.0,0.0,0.0,0.0,0.0,38.0,
2026-08-11,packaging,PB180ခဲပြား,141.0,0.0,0.0,0.0,0.0,0.0,141.0,
2026-08-11,packaging,PB180ဖုံး,149.0,0.0,0.0,0.0,0.0,0.0,149.0,
2026-08-11,packaging,PB180ဘူး,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-11,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,PB400sticker,29.0,0.0,0.0,0.0,0.0,0.0,29.0,
2026-08-11,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-11,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-11,packaging,PB400ဘူး,52.0,0.0,0.0,0.0,0.0,0.0,52.0,
2026-08-11,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,PBD Long,1391.0,0.0,302.0,20.0,0.0,282.0,1109.0,
2026-08-11,packaging,PBD Short,1458.0,0.0,302.0,20.0,2.0,280.0,1176.0,
2026-08-11,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,PBO Long,1248.0,0.0,322.0,0.0,1.0,321.0,926.0,
2026-08-11,packaging,PBO Short,1351.0,0.0,322.0,0.0,1.0,321.0,1029.0,
2026-08-11,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-11,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-11,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-11,packaging,S,1328.0,0.0,33.0,2.0,0.0,31.0,1297.0,
2026-08-11,packaging,S Bar,4594.0,0.0,0.0,0.0,0.0,0.0,4594.0,
2026-08-11,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-11,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-11,packaging,Smile,965.0,2500.0,500.0,61.0,2.0,437.0,3026.0,၅ခုမုန့်ထည့်
2026-08-11,packaging,Tape,8.0,0.0,0.0,0.0,0.0,0.0,8.0,
2026-08-11,packaging,Tissue,16.0,0.0,0.0,0.0,0.0,0.0,16.0,
2026-08-11,packaging,WMB,457.0,0.0,0.0,0.0,0.0,0.0,457.0,
2026-08-11,packaging,ခဲဇစ်,2519.0,0.0,600.0,0.0,1.0,599.0,1919.0,
2026-08-11,packaging,နယ်ကဒ်,109.0,0.0,0.0,0.0,0.0,0.0,109.0,
2026-08-11,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-11,packaging,လက်အိတ်,18.0,0.0,0.0,0.0,0.0,0.0,18.0,
2026-08-11,packaging,အလှအိတ်,96.0,0.0,0.0,0.0,0.0,0.0,96.0,
2026-08-12,packaging,15×25,930.0,0.0,600.0,251.0,0.0,349.0,581.0,
2026-08-12,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-12,packaging,4တင်းကျွတ်,1.0,3.0,0.0,0.0,0.0,0.0,4.0,
2026-08-12,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-12,packaging,6,0.0,5.0,5.0,0.0,0.0,5.0,0.0,
2026-08-12,packaging,6.5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,
2026-08-12,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-12,packaging,750,21.0,300.0,50.0,6.0,3.0,41.0,277.0,
2026-08-12,packaging,Absober,416.0,0.0,290.0,71.0,2.0,217.0,197.0,
2026-08-12,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-12,packaging,Barဇစ်,835.0,0.0,0.0,0.0,0.0,0.0,835.0,
2026-08-12,packaging,Barဖု,94.0,0.0,0.0,0.0,0.0,0.0,94.0,
2026-08-12,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-12,packaging,C,1750.0,0.0,3.0,0.0,0.0,3.0,1747.0,
2026-08-12,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,C အစုံ,13.0,0.0,0.0,0.0,0.0,0.0,13.0,
2026-08-12,packaging,Cc,1323.0,0.0,44.0,2.0,1.0,41.0,1281.0,
2026-08-12,packaging,Cc bar,13857.0,0.0,45.0,0.0,0.0,45.0,13812.0,
2026-08-12,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-12,packaging,D,1333.0,0.0,30.0,0.0,0.0,30.0,1303.0,
2026-08-12,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-12,packaging,EB,311.0,0.0,0.0,0.0,0.0,0.0,311.0,
2026-08-12,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-12,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-12,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-12,packaging,Logo,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-12,packaging,NB,167.0,0.0,0.0,0.0,0.0,0.0,167.0,
2026-08-12,packaging,Nc,172.0,0.0,0.0,0.0,0.0,0.0,172.0,
2026-08-12,packaging,Nco,1308.0,0.0,41.0,0.0,0.0,41.0,1267.0,
2026-08-12,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,O,1472.0,0.0,55.0,3.0,1.0,51.0,1420.0,
2026-08-12,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-12,packaging,O အစုံ,16.0,0.0,0.0,0.0,0.0,0.0,16.0,
2026-08-12,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-12,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,PB180Sticker,38.0,0.0,0.0,0.0,0.0,0.0,38.0,
2026-08-12,packaging,PB180ခဲပြား,141.0,0.0,0.0,0.0,0.0,0.0,141.0,
2026-08-12,packaging,PB180ဖုံး,149.0,0.0,0.0,0.0,0.0,0.0,149.0,
2026-08-12,packaging,PB180ဘူး,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-12,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,PB400sticker,29.0,0.0,0.0,0.0,0.0,0.0,29.0,
2026-08-12,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-12,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-12,packaging,PB400ဘူး,52.0,0.0,0.0,0.0,0.0,0.0,52.0,
2026-08-12,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,PBD Long,1109.0,0.0,250.0,0.0,0.0,250.0,859.0,
2026-08-12,packaging,PBD Short,1176.0,0.0,250.0,0.0,0.0,250.0,926.0,
2026-08-12,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,PBO Long,926.0,0.0,256.0,0.0,0.0,256.0,670.0,
2026-08-12,packaging,PBO Short,1029.0,0.0,256.0,0.0,0.0,256.0,773.0,
2026-08-12,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-12,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-12,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-12,packaging,S,1297.0,0.0,54.0,3.0,0.0,51.0,1246.0,
2026-08-12,packaging,S Bar,4594.0,0.0,55.0,0.0,0.0,55.0,4539.0,
2026-08-12,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-12,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-12,packaging,Smile,3026.0,0.0,700.0,175.0,0.0,525.0,2501.0,
2026-08-12,packaging,Tape,8.0,24.0,6.0,0.0,0.0,6.0,26.0,
2026-08-12,packaging,Tissue,16.0,0.0,4.0,0.0,0.0,4.0,12.0,
2026-08-12,packaging,WMB,457.0,0.0,0.0,0.0,0.0,0.0,457.0,
2026-08-12,packaging,ခဲဇစ်,1919.0,0.0,600.0,251.0,0.0,349.0,1570.0,
2026-08-12,packaging,နယ်ကဒ်,109.0,0.0,0.0,0.0,0.0,0.0,109.0,
2026-08-12,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-12,packaging,လက်အိတ်,18.0,0.0,2.0,0.0,0.0,2.0,16.0,
2026-08-12,packaging,အလှအိတ်,96.0,0.0,0.0,0.0,0.0,0.0,96.0,
2026-08-13,packaging,15×25,581.0,1000.0,601.0,32.0,0.0,569.0,1012.0,
2026-08-13,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-13,packaging,4တင်းကျွတ်,4.0,0.0,1.0,0.0,0.0,1.0,3.0,
2026-08-13,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-13,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-13,packaging,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-13,packaging,6.5,2.0,0.0,2.0,0.0,0.0,2.0,0.0,
2026-08-13,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-13,packaging,750,277.0,0.0,38.0,0.0,4.0,34.0,239.0,
2026-08-13,packaging,Absober,197.0,6000.0,271.0,64.0,6.0,201.0,5990.0,
2026-08-13,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-13,packaging,Barဇစ်,835.0,0.0,0.0,0.0,0.0,0.0,835.0,
2026-08-13,packaging,Barဖု,94.0,0.0,0.0,0.0,0.0,0.0,94.0,
2026-08-13,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-13,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-13,packaging,C,1747.0,0.0,25.0,1.0,0.0,24.0,1723.0,
2026-08-13,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-13,packaging,C အစုံ,13.0,0.0,0.0,0.0,0.0,0.0,13.0,
2026-08-13,packaging,Cc,1281.0,0.0,45.0,4.0,0.0,41.0,1240.0,
2026-08-13,packaging,Cc bar,13812.0,0.0,45.0,0.0,0.0,45.0,13767.0,
2026-08-13,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-13,packaging,D,1303.0,0.0,41.0,0.0,0.0,41.0,1262.0,
2026-08-13,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-13,packaging,EB,311.0,0.0,1.0,0.0,0.0,1.0,310.0,
2026-08-13,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-13,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-13,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-13,packaging,Logo,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-13,packaging,NB,167.0,0.0,0.0,0.0,0.0,0.0,167.0,
2026-08-13,packaging,Nc,172.0,0.0,0.0,0.0,0.0,0.0,172.0,
2026-08-13,packaging,Nco,1267.0,0.0,34.0,0.0,0.0,34.0,1233.0,
2026-08-13,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-13,packaging,O,1420.0,0.0,25.0,3.0,0.0,22.0,1398.0,
2026-08-13,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-13,packaging,O အစုံ,16.0,0.0,0.0,0.0,0.0,0.0,16.0,
2026-08-13,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-13,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-13,packaging,PB180Sticker,38.0,0.0,1.0,0.0,0.0,1.0,37.0,
2026-08-13,packaging,PB180ခဲပြား,141.0,0.0,0.0,0.0,0.0,0.0,141.0,
2026-08-13,packaging,PB180ဖုံး,149.0,0.0,0.0,0.0,0.0,0.0,149.0,
2026-08-13,packaging,PB180ဘူး,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-13,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-13,packaging,PB400sticker,29.0,0.0,0.0,0.0,0.0,0.0,29.0,
2026-08-13,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-13,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-13,packaging,PB400ဘူး,52.0,0.0,0.0,0.0,0.0,0.0,52.0,
2026-08-13,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-13,packaging,PBD Long,859.0,0.0,322.0,1.0,10.0,311.0,538.0,
2026-08-13,packaging,PBD Short,926.0,0.0,322.0,1.0,10.0,311.0,605.0,
2026-08-13,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-13,packaging,PBO Long,670.0,0.0,267.0,0.0,10.0,257.0,403.0,
2026-08-13,packaging,PBO Short,773.0,0.0,267.0,0.0,10.0,257.0,506.0,
2026-08-13,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-13,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-13,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-13,packaging,S,1246.0,0.0,45.0,4.0,0.0,41.0,1205.0,
2026-08-13,packaging,S Bar,4539.0,0.0,45.0,0.0,0.0,45.0,4494.0,
2026-08-13,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-13,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
